time,lon,lat,depth,mag
2023-03-13T04:35:45.300000Z,-177.971,51.859,3.12,0.78
2023-03-13T04:01:51.970000Z,-178.090333,51.856,2.78,1.87
2023-03-13T03:38:00.140000Z,-178.113167,51.862,2.84,1.94
2023-03-13T03:36:19.423000Z,112.8453,-6.1043,582.782,4.0
2023-03-13T03:20:53.550000Z,-178.118333,51.870667,6.53,0.78
2023-03-13T03:16:55.260000Z,-178.085,51.866333,2.82,1.17
2023-03-13T03:09:44.602000Z,128.837,-4.0306,10.149,4.2
2023-03-13T02:49:35.910000Z,-178.0735,51.8535,2.97,1.57
2023-03-13T02:46:48.914000Z,-178.1204,51.8479,4.4,2.0
2023-03-13T02:21:34.901000Z,-178.0677,51.8378,4.8,2.15
2023-03-13T02:21:05.210000Z,-178.076667,51.867833,-1.76,1.48
2023-03-13T02:17:06.280000Z,-178.079333,51.859333,2.8,1.61
2023-03-13T02:14:24.803000Z,-178.0656,51.8582,6.7,2.03
2023-03-13T02:13:27.920000Z,-178.063,51.899333,7.5,1.37
2023-03-13T02:12:50.960000Z,-178.052667,51.851167,-1.8,0.77
2023-03-13T02:11:06.640000Z,-177.927,51.865667,5.98,1.1
2023-03-13T02:10:45.510000Z,-178.085,51.858333,3.52,1.92
2023-03-13T02:07:46.720000Z,-178.101667,51.862167,2.62,0.94
2023-03-13T01:55:47.020000Z,-177.9265,51.863,5.86,1.21
2023-03-13T01:46:22.340000Z,-177.926333,51.867333,6.45,1.34
2023-03-13T01:39:44.260000Z,-177.936667,51.861167,5.38,1.03
2023-03-13T01:34:09.890000Z,-177.909,51.868333,5.61,1.04
2023-03-13T01:33:09.830000Z,-177.926167,51.861667,6.64,1.17
2023-03-13T01:30:57.510000Z,-178.082,51.853833,3.39,0.88
2023-03-13T01:28:16.290000Z,-177.937333,51.864667,6.48,0.94
2023-03-13T01:27:32.070000Z,-177.9435,51.864167,6.66,0.78
2023-03-13T01:26:13.600000Z,-177.926667,51.862167,6.2,1.2
2023-03-13T01:25:43.920000Z,-177.934167,51.859,3.69,0.77
2023-03-13T01:24:31.680000Z,-177.9435,51.8645,6.52,1.12
2023-03-13T01:24:22.880000Z,-177.962667,51.898833,4.92,1.11
2023-03-13T01:24:22.830000Z,-177.949333,51.9005,4.56,1.11
2023-03-13T01:23:23.490000Z,-177.926667,51.858833,5.38,1.2
2023-03-13T01:22:42.460000Z,-177.925167,51.863,4.6,1.31
2023-03-13T01:21:28.260000Z,-178.129833,51.864167,6.8,1.63
2023-03-13T01:20:18.630000Z,-177.933,51.8572,10.539,2.5
2023-03-13T01:13:54.140000Z,-177.906167,51.868333,4.38,1.05
2023-03-13T01:13:37.390000Z,-177.908,51.876333,5.65,0.96
2023-03-13T01:12:00.737000Z,-177.9096,51.8549,5.9,1.67
2023-03-13T01:10:05.780000Z,-177.9425,51.854333,6.03,0.98
2023-03-13T01:08:04.900000Z,-177.9715,51.857167,1.68,1.09
2023-03-13T00:56:51.680000Z,-177.995333,51.874,6.43,0.51
2023-03-13T00:56:40.270000Z,-177.985333,51.872667,5.38,0.6
2023-03-13T00:46:50.190000Z,-178.855333,51.8145,4.52,0.5
2023-03-13T00:45:38.500000Z,-178.062,51.858,-0.27,0.89
2023-03-13T00:44:57.920000Z,-178.074333,51.862833,-1.8,1.01
2023-03-13T00:18:40.010000Z,-178.012333,51.865,6.86,1.09
2023-03-13T00:16:43.540000Z,-178.085167,51.866333,2.73,0.6
2023-03-13T00:16:35.670000Z,-178.051833,51.866667,-1.77,0.46
2023-03-13T00:15:01.140000Z,-178.090833,51.861333,3.28,0.86
2023-03-13T00:11:51.612000Z,122.0317,24.8128,6.613,4.2
2023-03-13T00:06:28.833000Z,81.8368,34.8803,16.409,4.1
2023-03-13T00:06:11.570000Z,-177.998833,51.876833,7.08,1.39
2023-03-13T00:00:58.810000Z,-177.890333,51.888167,7.78,0.81
2023-03-12T23:54:16.428000Z,92.6854,43.8034,9.993,4.4
2023-03-12T23:51:14.135000Z,154.2339,-5.4794,154.321,4.8
2023-03-12T23:45:54.000000Z,176.6809,51.4681,35.0,3.6
2023-03-12T23:17:38.824000Z,-178.0384,51.874,3.6,1.9
2023-03-12T22:48:50.444000Z,-176.3744,51.5426,33.5,1.6
2023-03-12T22:47:44.339000Z,166.6277,-10.885,10.0,4.4
2023-03-12T22:38:48.685000Z,-178.0984,51.8515,3.2,2.43
2023-03-12T21:56:25.432000Z,-178.1015,51.8736,7.1,2.31
2023-03-12T21:46:52.110000Z,-178.077,51.8635,1.25,0.54
2023-03-12T21:45:24.219000Z,-179.8994,51.7939,98.811,2.5
2023-03-12T21:44:56.584000Z,-176.9869,51.5668,34.5,2.0
2023-03-12T21:31:56.872000Z,-178.1449,51.8525,3.6,1.9
2023-03-12T21:29:25.423000Z,-178.1236,51.8732,5.0,1.6
2023-03-12T21:17:52.366000Z,130.7241,29.4559,35.0,4.7
2023-03-12T21:01:52.692000Z,130.6564,0.5348,10.0,4.2
2023-03-12T21:01:31.379000Z,74.432,39.7903,17.238,4.4
2023-03-12T20:56:51.518000Z,166.7831,-10.7905,11.457,5.1
2023-03-12T20:52:48.360000Z,-177.892167,51.878,5.55,1.11
2023-03-12T20:45:00.200000Z,-178.0845,51.859333,3.31,1.68
2023-03-12T20:38:06.520000Z,-177.9055,51.862333,5.91,1.38
2023-03-12T20:36:41.210000Z,-178.1023,51.8397,3.2,2.07
2023-03-12T20:31:02.590000Z,-178.072333,51.862833,2.77,1.44
2023-03-12T20:26:43.130000Z,-177.941333,51.878667,1.33,1.23
2023-03-12T20:25:34.100000Z,142.3764,39.5736,88.63,4.2
2023-03-12T20:22:28.230000Z,-177.941,51.864333,6.29,0.87
2023-03-12T20:19:57.213000Z,-178.0488,51.8585,3.5,2.17
2023-03-12T20:19:22.110000Z,-177.893333,51.863667,6.89,0.9
2023-03-12T20:08:26.730000Z,-177.913,51.862,6.7,0.79
2023-03-12T20:04:42.630000Z,-177.939333,51.881,3.14,1.41
2023-03-12T19:58:14.510000Z,-177.916,51.858667,7.55,1.03
2023-03-12T19:47:45.690000Z,-177.908833,51.860667,4.22,1.21
2023-03-12T19:41:43.940000Z,-177.9175,51.854333,4.61,0.88
2023-03-12T19:37:19.910000Z,-178.173,51.898833,8.09,1.44
2023-03-12T19:27:00.700000Z,-177.907667,51.861833,7.05,1.07
2023-03-12T19:23:42.278000Z,-177.9178,51.8607,5.5,2.21
2023-03-12T19:14:19.530000Z,-177.9065,51.858333,4.88,1.25
2023-03-12T19:09:16.520000Z,-178.101667,51.856,2.47,0.87
2023-03-12T18:56:47.384000Z,73.0154,38.1375,10.023,4.3
2023-03-12T18:56:08.092000Z,-176.5914,51.425,33.169,2.5
2023-03-12T18:16:26.508000Z,143.2207,11.9125,10.0,4.6
2023-03-12T17:04:20.434000Z,-178.1018,51.871,5.0,2.7
2023-03-12T16:53:53.831000Z,142.4009,28.9524,22.378,4.4
2023-03-12T16:51:04.610000Z,-177.931,51.8935,4.72,1.28
2023-03-12T16:50:18.240000Z,-178.086,51.857167,2.74,1.46
2023-03-12T16:42:36.956000Z,-178.1026,51.8607,3.7,2.0
2023-03-12T16:29:59.220000Z,-177.948,51.898667,4.83,1.47
2023-03-12T16:16:26.220000Z,-178.097333,51.8695,-1.74,1.21
2023-03-12T16:16:19.280000Z,-177.908667,51.870833,4.9,0.93
2023-03-12T16:16:06.310000Z,-177.9095,51.8705,4.55,0.88
2023-03-12T16:14:47.050000Z,-178.080833,51.867167,2.82,1.42
2023-03-12T16:14:04.850000Z,-178.109167,51.869333,-1.8,1.26
2023-03-12T16:13:43.490000Z,-178.0845,51.858833,-1.8,1.04
2023-03-12T16:10:09.810000Z,-178.081333,51.852333,2.78,1.23
2023-03-12T16:05:30.050000Z,-178.09,51.887667,8.75,1.44
2023-03-12T16:00:37.120000Z,-178.107167,51.870333,-1.8,0.92
2023-03-12T16:00:17.340000Z,-178.091667,51.865,2.55,0.93
2023-03-12T15:57:32.381000Z,-178.0822,51.8608,4.6,2.1
2023-03-12T15:49:03.120000Z,-177.9401,51.8717,4.9,2.2
2023-03-12T15:31:50.628000Z,-177.9209,51.87,5.0,1.8
2023-03-12T15:26:32.891000Z,-177.9408,51.8807,5.0,1.9
2023-03-12T15:26:16.290000Z,67.3618,39.1174,10.0,4.5
2023-03-12T14:57:11.670000Z,-178.0941,51.8976,4.846,2.7
2023-03-12T14:54:33.185000Z,-170.2246,52.3651,29.2,2.0
2023-03-12T14:53:45.848000Z,-178.1328,51.8572,4.9,2.0
2023-03-12T14:00:35.910000Z,-178.081,51.8665,-1.8,0.64
2023-03-12T13:31:11.430000Z,-177.940833,51.8785,2.66,1.46
2023-03-12T13:22:03.995000Z,-166.0137,53.7839,72.0,1.3
2023-03-12T13:21:12.490000Z,-178.1445,51.872167,7.63,0.99
2023-03-12T13:09:20.370000Z,-178.089333,51.857833,3.33,1.09
2023-03-12T13:05:14.720000Z,-178.087833,51.8635,-1.8,1.26
2023-03-12T13:02:52.170000Z,-178.085333,51.858333,3.35,1.55
2023-03-12T13:00:45.330000Z,-177.937833,51.887167,3.19,1.68
2023-03-12T12:50:32.049000Z,-177.9393,51.8602,3.5,2.0
2023-03-12T12:46:09.481000Z,167.2661,-11.0333,10.319,4.3
2023-03-12T12:39:00.098000Z,-177.9441,51.8859,4.9,1.9
2023-03-12T12:09:23.715000Z,-178.1338,51.9003,11.164,2.8
2023-03-12T11:57:34.740000Z,-177.9496,51.8645,4.5,1.7
2023-03-12T11:52:34.241000Z,-178.3041,51.4945,32.989,4.1
2023-03-12T11:45:00.632000Z,-177.9256,51.8644,5.4,1.7
2023-03-12T11:43:43.297000Z,94.7151,24.276,113.11,4.6
2023-03-12T11:33:58.096000Z,70.9383,36.5092,160.685,4.6
2023-03-12T10:55:53.403000Z,-177.9167,51.8533,4.9,1.8
2023-03-12T10:24:38.968000Z,-169.3635,52.1822,25.6,2.3
2023-03-12T10:22:30.044000Z,-178.0949,51.927,7.42,2.5
2023-03-12T10:21:59.544000Z,-178.0938,51.8578,3.3,2.0
2023-03-12T10:11:24.650000Z,-178.1129,51.8502,5.5,1.9
2023-03-12T10:06:38.329000Z,-168.0752,52.7357,22.2,1.4
2023-03-12T09:59:38.420000Z,-166.573167,53.878167,3.14,-0.7
2023-03-12T09:57:04.060000Z,-178.097833,51.859,2.78,1.15
2023-03-12T09:55:51.540000Z,-178.102167,51.867833,2.67,1.67
2023-03-12T09:54:00.820000Z,-177.911167,51.859667,5.98,0.85
2023-03-12T09:50:41.090000Z,-177.9245,51.866,6.85,0.96
2023-03-12T09:47:11.442000Z,-178.113,51.8582,4.6,2.22
2023-03-12T09:32:41.721000Z,73.018,38.0486,10.0,4.3
2023-03-12T09:30:15.707000Z,174.0697,52.1329,35.0,3.7
2023-03-12T09:27:19.230000Z,-177.913167,51.859833,6.27,1.38
2023-03-12T09:18:42.040000Z,-178.068667,51.861,2.24,1.26
2023-03-12T09:13:44.440000Z,-177.921667,51.866833,6.61,0.75
2023-03-12T08:34:12.325000Z,-178.1037,51.8627,5.5,1.9
2023-03-12T08:15:29.440000Z,-178.0877,51.8292,5.0,2.5
2023-03-12T07:46:22.599000Z,-178.0995,51.8489,4.7,1.96
2023-03-12T07:43:19.550000Z,165.8383,-12.0305,10.0,5.6
2023-03-12T07:26:50.920000Z,-169.690833,52.856833,-3.2,1.91
2023-03-12T07:22:13.267000Z,143.2925,22.8118,98.863,4.2
2023-03-12T07:14:11.187000Z,-178.1138,51.8183,6.8,2.43
2023-03-12T07:09:46.915000Z,138.2089,-2.2792,32.188,4.3
2023-03-12T07:01:52.555000Z,146.6716,14.1047,10.0,4.1
2023-03-12T07:00:49.932000Z,-178.0947,51.8542,3.5,2.1
2023-03-12T06:32:47.335000Z,-177.987,51.8505,2.9,2.0
2023-03-12T06:04:45.046000Z,-178.0983,51.8535,4.1,1.8
2023-03-12T05:59:33.312000Z,-178.155,51.863,4.8,1.8
2023-03-12T05:41:16.126000Z,-166.5794,53.8764,5.4,1.1
2023-03-12T04:59:18.180000Z,-178.039333,51.835167,-0.62,1.86
2023-03-12T04:57:38.970000Z,-177.937,51.859667,4.96,1.29
2023-03-12T04:46:43.360000Z,-178.065167,51.853667,3.67,0.99
2023-03-12T04:44:59.700000Z,-178.043,51.863167,-1.8,1.49
2023-03-12T04:42:39.590000Z,-178.0915,51.861833,2.88,1.65
2023-03-12T04:41:10.947000Z,130.8592,29.3854,34.279,4.3
2023-03-12T04:40:24.390000Z,-178.140167,51.873667,7.07,0.71
2023-03-12T04:29:02.330000Z,-178.086333,51.852833,3.38,1.14
2023-03-12T04:28:14.740000Z,-178.089167,51.8635,-1.8,1.01
2023-03-12T04:26:45.540000Z,-178.055,51.8655,-1.8,1.28
2023-03-12T04:23:23.324000Z,-167.8465,53.1241,54.48,2.4
2023-03-12T04:18:27.220000Z,-178.0685,51.860667,2.08,0.63
2023-03-12T04:15:55.620000Z,-178.055667,51.863167,-1.76,1.21
2023-03-12T04:14:45.170000Z,-177.911833,51.859333,6.21,0.96
2023-03-12T04:13:28.590000Z,-178.042333,51.8585,-1.8,0.79
2023-03-12T03:42:01.017000Z,-178.1093,51.8469,4.1,1.8
2023-03-12T03:38:37.970000Z,-177.935167,51.879167,2.8,1.26
2023-03-12T03:38:29.120000Z,-178.0945,51.853333,3.38,1.36
2023-03-12T02:54:51.231000Z,-178.1436,51.8688,6.8,1.94
2023-03-12T02:43:11.718000Z,-175.5927,51.4602,24.9,1.8
2023-03-12T02:37:29.500000Z,-178.096,51.852,3.2,1.27
2023-03-12T02:20:07.333000Z,-178.1035,51.8579,4.0,1.9
2023-03-12T01:54:48.661000Z,-177.9039,51.8514,7.1,1.8
2023-03-12T01:24:00.799000Z,138.4008,-3.7822,12.547,4.4
2023-03-12T01:06:25.308000Z,-177.9046,51.8525,7.0,1.7
2023-03-12T01:06:04.554000Z,145.103,43.5116,134.304,4.1
2023-03-12T00:55:43.220000Z,-178.125333,51.874167,4.86,0.66
2023-03-12T00:52:51.393000Z,-177.9157,51.86,10.405,2.7
2023-03-12T00:50:19.890000Z,-178.104333,51.8615,4.23,0.76
2023-03-12T00:46:41.656000Z,-178.1027,51.8518,10.012,2.7
2023-03-12T00:43:27.420000Z,-178.090833,51.859333,3.24,1.46
2023-03-12T00:38:58.147000Z,-176.5867,51.4905,29.1,1.4
2023-03-12T00:36:59.160000Z,-178.068,51.871667,-1.8,0.52
2023-03-12T00:34:48.200000Z,-177.931167,51.883,3.49,1.56
2023-03-12T00:27:36.880000Z,-178.091833,51.859333,3.35,1.11
2023-03-12T00:23:25.200000Z,-178.0945,51.859,3.26,1.34
2023-03-12T00:23:04.640000Z,-178.0365,51.834667,-0.81,1.62
2023-03-12T00:18:12.930000Z,-177.9125,51.860667,6.7,0.9
2023-03-12T00:16:24.080000Z,-178.057167,51.869667,4.01,0.7
2023-03-12T00:14:50.487000Z,-177.9468,51.8465,6.0,1.6
2023-03-12T00:13:17.220000Z,-178.086167,51.869333,-0.05,1.23
2023-03-12T00:12:57.120000Z,-178.081333,51.868667,-1.8,0.61
2023-03-12T00:11:00.129000Z,-178.1673,51.4945,13.2,1.9
2023-03-12T00:10:05.510000Z,-178.082667,51.859333,2.4,1.55
2023-03-12T00:08:24.290000Z,-178.104167,51.865833,3.19,0.79
2023-03-12T00:04:39.290000Z,-178.130333,51.859167,2.82,2.14
2023-03-12T00:01:22.930000Z,-178.114167,51.861833,3.19,1.32
2023-03-11T23:59:01.030000Z,-177.937833,51.878667,2.87,0.36
2023-03-11T23:58:23.020000Z,-178.188667,51.908,8.33,0.87
2023-03-11T23:57:08.580000Z,-178.090167,51.855333,3.4,0.61
2023-03-11T23:56:46.960000Z,-177.9155,51.855333,3.6,1.1
2023-03-11T23:45:35.070000Z,-178.100833,51.86,3.2,0.87
2023-03-11T23:45:10.460000Z,-177.9355,51.8775,3.0,0.59
2023-03-11T23:41:33.217000Z,70.4125,36.4904,210.153,4.1
2023-03-11T23:39:15.992000Z,126.936,26.676,98.535,4.9
2023-03-11T23:36:01.130000Z,-178.021667,51.878667,-1.8,1.05
2023-03-11T23:30:34.629000Z,-178.1425,51.8608,4.9,1.39
2023-03-11T23:26:27.280000Z,-178.093667,51.852333,3.1,0.7
2023-03-11T23:22:25.300000Z,-177.934667,51.881333,3.3,1.19
2023-03-11T23:22:21.620000Z,-178.033333,51.842167,3.95,1.21
2023-03-11T23:15:28.960000Z,-178.106833,51.858833,-1.78,1.33
2023-03-11T23:15:05.790000Z,-178.106833,51.85,-1.79,1.21
2023-03-11T23:12:33.610000Z,-178.124333,51.874833,4.99,0.83
2023-03-11T23:10:51.520000Z,-178.091,51.858833,1.6,0.87
2023-03-11T23:03:24.140000Z,-178.055,51.871667,-1.76,1.23
2023-03-11T22:59:50.420000Z,-178.072,51.864167,-1.8,1.24
2023-03-11T22:58:41.070000Z,-177.946833,51.873167,2.5,1.31
2023-03-11T22:57:59.460000Z,-178.033,51.838833,-1.8,1.46
2023-03-11T22:56:18.310000Z,-178.065,51.863333,-1.8,1.47
2023-03-11T22:54:36.250000Z,-178.047833,51.851833,-1.8,0.33
2023-03-11T22:54:01.160000Z,-178.089167,51.863333,3.69,0.73
2023-03-11T22:52:07.600000Z,-178.076167,51.861833,3.37,1.42
2023-03-11T22:48:10.840000Z,-178.076667,51.860167,3.92,1.3
2023-03-11T22:47:31.770000Z,-178.0625,51.851833,-1.8,1.41
2023-03-11T22:47:09.190000Z,-178.031833,51.838167,-1.31,1.17
2023-03-11T22:45:51.329000Z,-178.0916,51.8543,3.6,1.84
2023-03-11T22:44:38.710000Z,-178.079,51.864333,0.98,1.46
2023-03-11T22:42:16.477000Z,-178.0817,51.8668,6.2,2.02
2023-03-11T22:37:14.560000Z,-178.035167,51.836333,-0.24,1.35
2023-03-11T22:34:58.070000Z,-178.068167,51.868,-1.77,0.84
2023-03-11T22:33:10.080000Z,-178.0935,51.861167,3.22,0.32
2023-03-11T22:30:37.600000Z,-178.0755,51.793833,-1.8,1.1
2023-03-11T22:30:22.160000Z,-178.079667,51.8685,6.49,0.71
2023-03-11T22:26:17.110000Z,-178.078833,51.857333,3.27,1.04
2023-03-11T22:26:16.830000Z,-178.099167,51.8635,3.06,1.06
2023-03-11T22:26:10.530000Z,-178.065833,51.865833,4.7,0.52
2023-03-11T22:26:09.970000Z,-178.039667,51.928833,8.96,0.85
2023-03-11T22:24:13.926000Z,-178.061,51.8514,9.979,2.4
2023-03-11T22:22:10.780000Z,-178.077167,51.861333,3.53,1.27
2023-03-11T22:15:57.330000Z,-178.1474,51.8623,5.3,1.6
2023-03-11T22:14:33.750000Z,-178.015333,51.857167,4.36,0.85
2023-03-11T22:07:22.870000Z,-178.1285,51.865167,5.9,1.55
2023-03-11T22:07:14.650000Z,-178.0825,51.860333,3.2,1.02
2023-03-11T22:02:21.380000Z,-177.976833,51.8635,6.3,0.69
2023-03-11T22:02:07.170000Z,-177.992667,51.878,6.42,0.35
2023-03-11T22:00:10.578000Z,-178.1244,51.8648,5.9,2.24
2023-03-11T21:49:50.161000Z,-177.9195,51.8758,5.4,1.7
2023-03-11T21:47:39.591000Z,-175.9,52.4752,134.211,3.1
2023-03-11T20:45:28.710000Z,-178.0275,51.8406,3.186,2.6
2023-03-11T20:41:57.179000Z,146.7872,13.9682,10.0,4.3
2023-03-11T20:27:50.940000Z,-178.1225,51.8675,5.71,0.32
2023-03-11T20:27:04.610000Z,-177.911667,51.8895,7.94,0.26
2023-03-11T20:18:40.722000Z,-178.0902,51.8517,3.9,2.0
2023-03-11T20:09:56.085000Z,-177.8969,51.8585,6.3,2.0
2023-03-11T19:58:51.638000Z,-178.1399,51.8692,4.8,1.45
2023-03-11T19:53:43.530000Z,-178.0549,51.8631,3.6,1.8
2023-03-11T19:52:15.950000Z,-178.139667,51.878667,5.84,1.02
2023-03-11T19:51:04.950000Z,-178.162333,51.851667,-1.8,1.22
2023-03-11T19:47:10.517000Z,-178.138,51.8789,10.26,3.65
2023-03-11T19:43:57.840000Z,-178.1385,51.862833,6.76,3.47
2023-03-11T19:43:57.544000Z,-178.1273,51.8617,9.727,3.28
2023-03-11T19:43:07.756000Z,-178.1353,51.8674,10.0,2.47
2023-03-11T19:31:31.910000Z,-177.904167,51.8625,6.6,0.9
2023-03-11T19:30:57.649000Z,120.8163,15.4953,183.12,4.3
2023-03-11T19:28:08.880000Z,-178.090667,51.865333,2.72,1.38
2023-03-11T19:28:01.700000Z,-177.903333,51.862667,6.56,0.91
2023-03-11T19:24:32.060000Z,-178.076,51.866833,-1.8,1.0
2023-03-11T19:13:51.980000Z,-178.0177,51.8478,2.9,2.2
2023-03-11T19:11:41.382000Z,-177.9352,51.8795,5.5,1.44
2023-03-11T19:10:40.605000Z,-178.0869,51.8618,4.4,1.8
2023-03-11T19:09:39.480000Z,-178.037667,51.836333,-0.8,0.66
2023-03-11T19:09:10.560000Z,-178.080333,51.860667,3.31,0.65
2023-03-11T19:07:15.320000Z,-177.924333,51.856167,5.31,0.82
2023-03-11T19:06:48.110000Z,-177.907,51.859,4.22,1.5
2023-03-11T19:06:41.180000Z,-177.9029,51.8471,5.4,1.6
2023-03-11T19:06:31.920000Z,-168.264667,53.3955,3.45,0.59
2023-03-11T19:03:48.214000Z,-178.1041,51.861,4.4,1.7
2023-03-11T18:59:33.629000Z,163.104,-11.1157,10.0,4.2
2023-03-11T18:47:39.956000Z,-177.9114,51.8484,6.4,1.6
2023-03-11T18:33:22.624000Z,-178.089,51.861,3.7,2.1
2023-03-11T18:24:48.999000Z,69.7974,37.2544,12.236,4.7
2023-03-11T17:59:10.177000Z,-177.8934,51.8503,8.4,1.7
2023-03-11T17:58:17.540000Z,-177.6937,51.5084,29.9,1.6
2023-03-11T17:49:18.040000Z,-178.047333,51.876167,3.28,1.12
2023-03-11T17:47:54.031000Z,128.8262,-2.628,18.207,4.4
2023-03-11T17:45:57.520000Z,-178.097833,51.869167,-1.78,1.11
2023-03-11T17:45:39.580000Z,-178.090333,51.8645,-1.8,1.15
2023-03-11T17:42:46.460000Z,-177.9275,51.8675,6.44,0.73
2023-03-11T17:39:01.910000Z,-177.920833,51.865833,6.03,1.0
2023-03-11T17:36:45.430000Z,-178.091167,51.840833,3.53,1.13
2023-03-11T17:34:55.820000Z,-177.926667,51.864,4.42,1.1
2023-03-11T17:34:46.590000Z,-177.9285,51.863667,5.88,1.02
2023-03-11T17:30:27.310000Z,-178.023667,51.853667,-1.8,1.5
2023-03-11T17:28:50.400000Z,-178.1035,51.8665,1.03,1.04
2023-03-11T17:25:04.810000Z,-178.055833,51.846167,-1.74,1.3
2023-03-11T17:17:29.213000Z,167.403,-14.9234,120.711,4.6
2023-03-11T17:15:21.160000Z,-177.9345,51.884833,3.44,0.44
2023-03-11T17:13:33.490000Z,-178.032667,51.874333,2.46,1.53
2023-03-11T17:12:01.240000Z,-178.0535,51.847667,-1.77,1.09
2023-03-11T17:08:17.330000Z,-178.0645,51.851333,2.11,0.76
2023-03-11T16:49:41.310000Z,-177.944333,51.8665,6.94,1.14
2023-03-11T16:48:30.360000Z,-178.126,51.8745,4.51,1.34
2023-03-11T16:45:57.370000Z,-178.036167,51.861333,-1.49,0.62
2023-03-11T16:44:35.460000Z,-177.9985,51.841167,3.77,1.51
2023-03-11T16:42:27.430000Z,-178.043833,51.857333,-1.78,1.37
2023-03-11T16:39:30.950000Z,-178.0645,51.867,-1.8,0.69
2023-03-11T16:37:29.370000Z,-177.995167,51.850667,-1.79,1.18
2023-03-11T16:32:01.206000Z,-178.0963,51.8446,6.6,1.8
2023-03-11T16:28:22.621000Z,177.3394,50.3568,35.908,3.0
2023-03-11T16:27:00.640000Z,-178.0845,51.855333,3.48,1.06
2023-03-11T16:24:12.069000Z,-178.2164,51.4739,14.5,2.1
2023-03-11T16:18:38.570000Z,-178.044167,51.864333,0.89,1.36
2023-03-11T16:18:13.840000Z,-178.090333,51.8555,3.2,1.73
2023-03-11T16:13:59.400000Z,-178.085333,51.852667,3.17,1.77
2023-03-11T16:12:13.091000Z,-178.095,51.8674,6.1,2.45
2023-03-11T16:11:43.070000Z,-178.0553,51.8645,3.9,2.1
2023-03-11T16:08:35.260000Z,-178.039833,51.836,-0.69,1.2
2023-03-11T16:08:01.620000Z,-178.093833,51.856167,2.93,0.63
2023-03-11T16:06:47.750000Z,-178.113,51.851,3.13,1.1
2023-03-11T16:02:51.310000Z,-178.09,51.862667,3.34,0.68
2023-03-11T16:00:06.410000Z,-178.063333,51.859167,2.9,1.72
2023-03-11T15:59:45.900000Z,-178.14,51.875167,5.66,1.35
2023-03-11T15:45:56.789000Z,-178.1033,51.8526,5.7,1.9
2023-03-11T15:45:03.863000Z,-178.1212,51.8523,6.3,1.9
2023-03-11T15:42:22.761000Z,-178.1494,51.9034,6.305,2.55
2023-03-11T15:40:31.990000Z,-178.2271,51.4095,13.6,1.7
2023-03-11T15:36:09.019000Z,-178.0816,51.8652,3.8,1.8
2023-03-11T15:25:18.268000Z,-177.9323,51.8539,3.7,1.5
2023-03-11T14:49:49.036000Z,-174.1672,52.1058,111.214,2.2
2023-03-11T14:29:42.723000Z,-178.0775,51.863,4.2,2.08
2023-03-11T13:39:59.122000Z,-176.9866,51.5743,63.7,1.8
2023-03-11T13:07:13.277000Z,146.7134,13.842,10.0,4.6
2023-03-11T13:00:01.018000Z,-178.0941,51.8563,5.1,2.0
2023-03-11T12:53:53.332000Z,-178.074,51.8743,7.582,3.3
2023-03-11T11:50:15.731000Z,159.4444,51.3475,10.0,4.2
2023-03-11T11:47:33.240000Z,-178.092333,51.862667,2.34,0.99
2023-03-11T11:46:16.245000Z,155.1001,-6.907,109.591,4.1
2023-03-11T11:43:59.620000Z,-178.061,51.908667,9.12,1.32
2023-03-11T11:41:03.790000Z,-178.134667,51.871167,2.84,1.36
2023-03-11T11:36:15.600000Z,-178.093667,51.859667,4.71,1.12
2023-03-11T11:31:52.120000Z,-178.108667,51.8675,2.69,1.24
2023-03-11T11:25:09.040000Z,-178.0905,51.8665,-1.8,0.81
2023-03-11T11:21:40.980000Z,-178.0945,51.857667,4.52,1.47
2023-03-11T11:20:22.150000Z,-178.084667,51.849833,3.46,1.74
2023-03-11T11:19:17.860000Z,-178.096667,51.871333,-1.8,0.87
2023-03-11T11:15:03.570000Z,-178.088,51.864833,3.29,1.58
2023-03-11T11:13:41.350000Z,-178.092333,51.858333,2.39,1.24
2023-03-11T11:11:18.380000Z,-178.106333,51.860333,4.26,1.36
2023-03-11T11:09:19.690000Z,-178.0885,51.871833,4.76,1.92
2023-03-11T11:07:35.253000Z,-178.0866,51.8866,5.0,3.0
2023-03-11T11:06:35.610000Z,-178.0775,51.863667,3.49,1.17
2023-03-11T11:05:17.530000Z,-178.0945,51.8645,3.1,1.39
2023-03-11T11:03:23.246000Z,-178.013,51.8456,2.4,2.0
2023-03-11T11:00:50.799000Z,-177.9423,51.8536,4.1,1.28
2023-03-11T10:54:20.208000Z,-166.5032,53.4904,71.9,1.7
2023-03-11T10:41:11.892000Z,-177.8965,51.8481,4.8,1.5
2023-03-11T10:22:18.751000Z,-178.1008,51.8864,5.0,2.98
2023-03-11T10:15:03.971000Z,-178.1432,51.8691,8.4,2.0
2023-03-11T10:11:29.702000Z,-178.0971,51.8259,6.7,1.8
2023-03-11T10:06:19.087000Z,-178.1237,51.8454,7.833,2.5
2023-03-11T10:05:10.273000Z,-178.1195,51.9121,11.646,3.7
2023-03-11T09:29:50.746000Z,-178.1572,51.8492,3.9,1.8
2023-03-11T09:20:52.654000Z,-178.102,51.8487,5.8,2.0
2023-03-11T09:18:37.225000Z,140.5604,37.9532,117.062,4.0
2023-03-11T09:03:56.765000Z,-178.1285,51.8907,8.2,1.9
